"respondent_id","country_code_alpha2","female","age","residence","satisfaction_democracy_country","satisfaction_democracy_eu","voted_ep","ideology","eu_membership_opinion","unemployed","social_class","living_standard","education"
560979,"BE",0,50,"town",2,1,1,9,2,0,3,5,NA
560527,"BE",1,57,"town",NA,NA,1,6,1,0,3,4,NA
560628,"BE",1,44,"town",2,2,1,6,2,0,3,5,NA
560423,"BE",1,65,"town",2,3,1,1,3,0,1,2,NA
560280,"BE",0,21,"city",3,2,1,10,1,0,3,5,NA
560245,"BE",1,63,"rural",3,3,1,2,1,0,3,4,NA
560075,"BE",1,23,"rural",3,3,NA,4,2,0,3,NA,NA
560782,"BE",0,46,"rural",3,NA,1,5,2,0,3,5,NA
560575,"BE",1,59,"town",NA,NA,1,6,NA,0,1,4,NA
560714,"BE",1,26,"rural",1,3,0,4,1,0,2,3,NA
560130,"BE",1,59,"city",3,3,1,8,1,0,2,3,NA
560835,"BE",0,28,"city",2,1,NA,0,NA,0,1,NA,NA
560605,"BE",0,34,"town",1,2,1,10,3,0,4,5,NA
560554,"BE",1,66,"city",3,3,1,5,1,0,3,4,NA
560411,"BE",0,24,"town",1,1,1,10,3,0,4,5,NA
560305,"BE",1,23,"city",3,3,0,5,3,0,4,5,NA
560566,"BE",1,66,"rural",2,3,1,5,3,0,3,4,NA
560125,"BE",0,23,"city",4,4,1,10,1,0,3,5,NA
560346,"BE",1,23,"city",3,3,1,6,3,0,3,4,NA
560713,"BE",0,34,"town",1,2,1,8,2,0,3,5,NA
560792,"BE",1,52,"city",4,4,1,8,1,0,4,7,NA
560433,"BE",1,20,"city",3,1,0,5,3,0,3,2,NA
560050,"BE",0,41,"town",3,4,1,8,1,0,3,5,NA
560971,"BE",1,29,"town",3,3,1,3,1,0,3,5,NA
560248,"BE",0,61,"city",3,2,1,NA,3,0,3,4,NA
560571,"BE",1,60,"city",1,1,NA,NA,3,0,3,4,NA
560124,"BE",0,68,"city",3,3,1,3,1,0,3,4,NA
560367,"BE",1,62,"town",3,3,1,5,1,0,2,4,NA
560550,"BE",1,68,"town",2,2,1,5,1,0,2,1,NA
560932,"BE",0,46,"town",4,3,0,3,3,0,3,5,NA
560747,"BE",0,33,"rural",2,3,1,6,3,1,3,4,NA
560320,"BE",0,57,"city",1,2,1,2,1,1,4,2,NA
560644,"BE",1,51,"town",3,3,1,0,1,0,3,5,NA
560902,"BE",0,51,"town",3,2,1,4,1,0,4,6,NA
560810,"BE",0,46,"city",2,1,1,5,1,0,3,4,NA
560950,"BE",1,38,"rural",1,2,1,5,3,0,3,4,NA
560317,"BE",0,25,"town",2,2,1,9,3,0,4,5,NA
560785,"BE",0,53,"rural",1,1,1,5,NA,0,1,1,NA
560745,"BE",1,48,"town",3,3,1,9,3,0,3,4,NA
560108,"BE",1,65,"rural",1,1,1,10,2,1,1,2,NA
560402,"BE",1,61,"city",3,3,1,5,1,0,3,5,NA
560638,"BE",1,31,"city",3,3,1,6,1,0,3,5,NA
560965,"BE",1,36,"rural",2,2,1,10,1,0,3,4,NA
560141,"BE",0,72,"town",1,3,1,5,1,0,2,2,NA
560027,"BE",1,32,"city",2,2,1,7,2,0,3,NA,NA
560663,"BE",1,41,"town",1,1,1,5,NA,0,2,4,NA
560435,"BE",1,21,"town",3,3,0,0,1,0,3,4,NA
560921,"BE",0,35,"town",3,2,1,7,1,0,3,4,NA
560476,"BE",1,65,"town",3,3,1,5,1,0,4,3,NA
560200,"BE",1,59,"rural",2,2,1,5,1,0,2,4,NA
560754,"BE",0,49,"town",1,1,1,5,2,0,1,1,NA
560912,"BE",1,36,"town",3,4,1,6,1,0,3,5,NA
560398,"BE",1,18,"town",4,3,1,9,3,0,2,7,NA
560100,"BE",0,79,"rural",3,3,1,7,1,0,4,5,NA
560559,"BE",1,57,"town",3,2,1,5,1,0,4,5,NA
561003,"BE",0,30,"city",2,3,0,6,1,0,3,5,NA
560815,"BE",0,53,"town",3,2,1,2,3,0,3,4,NA
560025,"BE",0,28,"town",4,2,1,8,1,0,2,3,NA
560703,"BE",1,52,"rural",2,2,1,3,1,0,3,4,NA
560152,"BE",0,71,"city",4,3,0,5,1,0,NA,NA,NA
560030,"BE",0,54,"city",4,3,1,10,1,0,1,7,NA
560882,"BE",1,42,"town",1,1,0,5,3,0,3,4,NA
560676,"BE",0,33,"town",3,2,1,5,3,0,1,3,NA
560210,"BE",0,24,"town",3,1,1,3,3,0,3,6,NA
560788,"BE",0,46,"town",3,2,1,7,1,0,3,4,NA
560105,"BE",0,57,"town",2,1,1,7,1,0,4,5,NA
560038,"BE",0,31,"city",2,2,1,7,1,0,NA,NA,NA
560089,"BE",1,61,"town",3,2,1,5,3,0,1,2,NA
560174,"BE",0,24,"town",4,4,1,NA,1,0,3,3,NA
560035,"BE",1,74,"rural",2,3,1,8,1,0,3,4,NA
560241,"BE",1,62,"town",1,1,1,8,3,0,1,4,NA
560215,"BE",0,22,"city",3,3,1,3,1,0,2,3,NA
560140,"BE",0,62,"city",3,2,1,3,1,0,3,5,NA
560667,"BE",0,39,"town",2,2,1,5,3,0,3,4,NA
560608,"BE",1,34,"town",3,3,1,7,1,0,3,5,NA
560719,"BE",0,44,"city",3,3,1,7,1,0,3,5,NA
560217,"BE",0,60,"city",2,2,1,10,3,0,NA,3,NA
560910,"BE",0,43,"city",NA,3,1,5,1,0,2,4,NA
560488,"BE",0,68,"rural",3,3,1,3,1,0,2,4,NA
560701,"BE",1,29,"city",2,2,1,1,3,0,4,5,NA
560483,"BE",1,71,"town",NA,NA,1,NA,NA,0,4,NA,NA
560624,"BE",0,44,"city",3,3,1,4,3,0,4,5,NA
560244,"BE",0,59,"town",3,3,1,8,1,0,3,5,NA
560727,"BE",1,47,"town",3,3,1,5,1,0,3,4,NA
560103,"BE",0,23,"town",4,4,1,6,2,0,3,5,NA
560946,"BE",1,42,"town",NA,3,1,5,1,0,3,4,NA
560510,"BE",1,69,"town",1,1,1,NA,NA,0,3,5,NA
560434,"BE",1,23,"city",2,2,1,0,1,0,3,5,NA
560752,"BE",1,35,"city",1,1,1,8,1,0,3,5,NA
560047,"BE",0,47,"rural",1,3,0,7,2,0,3,5,NA
560436,"BE",0,25,"town",1,1,1,5,3,0,3,1,NA
560992,"BE",1,28,"town",4,3,1,8,2,0,2,5,NA
560849,"BE",0,41,"rural",2,2,1,7,2,0,3,3,NA
560390,"BE",0,58,"town",1,1,1,3,3,0,1,3,NA
560567,"BE",1,68,"town",1,2,1,6,1,0,2,2,NA
560369,"BE",0,40,"town",2,3,1,10,1,0,3,5,NA
560712,"BE",1,25,"town",2,2,1,5,1,0,3,4,NA
560672,"BE",1,37,"city",2,2,1,10,1,0,3,4,NA
560148,"BE",0,20,"rural",3,3,1,7,1,0,4,5,NA
560924,"BE",1,29,"town",NA,NA,1,NA,1,0,1,1,NA
560372,"BE",0,66,"rural",1,1,0,NA,2,0,1,4,NA
560643,"BE",0,51,"town",3,2,1,7,1,0,4,6,NA
560700,"BE",1,36,"town",3,3,1,7,1,0,3,4,NA
560328,"BE",1,55,"city",NA,NA,1,5,NA,0,3,4,NA
560652,"BE",0,47,"rural",3,3,1,9,1,0,3,4,NA
560137,"BE",1,59,"rural",1,1,1,NA,2,0,3,3,NA
560110,"BE",0,64,"town",3,3,1,5,1,0,2,4,NA
560403,"BE",0,75,"town",3,3,0,5,1,0,3,4,NA
560682,"BE",1,28,"town",3,3,1,3,3,0,1,5,NA
560998,"BE",1,67,"town",2,2,1,5,1,0,3,4,NA
560793,"BE",1,41,"city",4,4,0,3,1,0,2,4,NA
560314,"BE",1,64,"town",1,2,1,NA,1,0,3,4,NA
560003,"BE",0,39,"city",3,3,1,5,1,0,2,5,NA
560504,"BE",1,66,"town",2,2,1,5,3,0,1,4,NA
560031,"BE",0,62,"city",4,4,1,9,1,0,4,5,NA
560631,"BE",1,32,"city",3,4,0,8,1,0,3,4,NA
560514,"BE",1,59,"town",3,NA,1,NA,1,0,3,NA,NA
560732,"BE",1,44,"city",1,2,1,9,1,0,4,5,NA
560286,"BE",1,19,"town",3,3,1,6,1,0,3,5,NA
560172,"BE",0,22,"town",3,2,1,3,1,0,3,5,NA
560313,"BE",0,57,"town",1,1,1,10,2,0,1,3,NA
560298,"BE",0,24,"town",1,2,1,10,1,0,3,5,NA
561007,"BE",1,25,"city",4,3,1,2,1,0,1,3,NA
560677,"BE",1,29,"town",1,1,1,8,1,0,1,3,NA
560517,"BE",1,64,"town",3,3,0,6,1,0,3,5,NA
560746,"BE",0,53,"town",1,1,1,5,3,0,3,6,NA
560353,"BE",0,76,"rural",2,NA,1,10,3,0,1,1,NA
560589,"BE",1,53,"town",3,3,1,7,1,0,3,4,NA
560828,"BE",0,33,"town",1,1,1,7,3,0,2,5,NA
560896,"BE",0,28,"rural",2,3,1,8,2,0,4,6,NA
560800,"BE",1,35,"city",1,1,1,8,2,0,4,6,NA
560473,"BE",0,69,"city",3,3,1,6,1,0,4,5,NA
560358,"BE",0,63,"town",3,3,1,5,1,0,3,4,NA
560325,"BE",0,49,"town",2,1,1,10,2,0,4,5,NA
560226,"BE",0,61,"rural",3,3,1,6,1,0,2,5,NA
560601,"BE",1,43,"town",2,2,1,6,1,0,4,3,NA
560548,"BE",1,57,"rural",2,2,1,6,1,0,2,4,NA
560699,"BE",0,24,"town",2,1,1,7,1,0,3,5,NA
560493,"BE",0,71,"town",3,3,1,5,1,0,2,3,NA
560029,"BE",0,36,"rural",4,3,1,8,2,0,4,6,NA
560920,"BE",0,52,"rural",3,3,1,4,1,0,5,7,NA
560856,"BE",1,48,"town",1,1,1,NA,2,0,2,1,NA
560951,"BE",0,38,"city",2,3,1,5,1,0,3,4,NA
560876,"BE",0,29,"city",4,3,1,2,2,0,3,5,NA
560651,"BE",0,45,"city",3,3,1,8,1,0,3,6,NA
560474,"BE",0,24,"town",2,2,1,6,3,0,2,5,NA
560295,"BE",1,62,"city",1,1,0,2,1,0,3,4,NA
560480,"BE",1,60,"town",1,2,1,7,2,0,3,6,NA
560633,"BE",1,47,"city",3,2,1,6,1,1,3,5,NA
560221,"BE",1,80,"city",3,1,1,8,3,0,4,5,NA
560572,"BE",1,61,"town",1,1,0,NA,2,0,3,4,NA
560068,"BE",1,59,"town",2,1,1,0,3,0,3,4,NA
560659,"BE",0,34,"city",3,3,1,5,1,0,3,4,NA
560448,"BE",1,59,"town",2,3,1,NA,1,0,3,4,NA
560794,"BE",0,50,"town",3,3,1,NA,3,0,2,4,NA
560847,"BE",1,38,"town",3,3,1,2,1,0,3,4,NA
560005,"BE",1,72,"town",3,3,1,6,1,0,3,4,NA
560850,"BE",0,64,"city",2,1,1,10,1,0,1,1,NA
560564,"BE",1,66,"town",1,2,1,10,1,0,2,2,NA
560258,"BE",1,24,"city",2,2,0,10,3,0,3,5,NA
560736,"BE",0,41,"rural",3,3,1,8,1,0,3,4,NA
560780,"BE",0,46,"city",2,3,1,5,3,0,3,5,NA
560010,"BE",1,68,"rural",2,2,1,7,2,0,2,1,NA
560019,"BE",1,65,"rural",2,2,1,5,1,0,3,NA,NA
560085,"BE",0,61,"town",4,4,1,8,1,0,4,5,NA
560985,"BE",1,43,"town",2,NA,1,5,3,0,NA,NA,NA
560355,"BE",0,22,"rural",1,2,1,6,1,0,4,5,NA
560404,"BE",0,58,"rural",2,1,1,10,2,0,3,5,NA
560655,"BE",1,51,"rural",2,NA,1,7,NA,0,2,5,NA
560455,"BE",0,23,"city",2,3,1,6,1,0,4,4,NA
560509,"BE",1,62,"rural",1,1,1,NA,1,0,1,2,NA
560020,"BE",0,74,"rural",2,2,1,7,1,0,3,5,NA
560930,"BE",1,50,"town",2,3,1,10,1,1,1,1,NA
560948,"BE",1,53,"town",1,1,1,6,2,0,2,4,NA
560581,"BE",1,29,"town",2,2,1,8,3,0,4,5,NA
560848,"BE",1,51,"city",3,3,1,10,3,0,4,6,NA
560477,"BE",0,57,"city",NA,NA,1,5,1,0,1,NA,NA
560094,"BE",1,61,"town",2,3,1,3,1,0,3,4,NA
560216,"BE",0,70,"rural",2,2,1,8,1,0,4,5,NA
560250,"BE",0,64,"town",2,2,0,5,1,0,1,3,NA
560972,"BE",1,30,"town",3,3,1,4,3,1,1,NA,NA
560149,"BE",0,22,"city",4,4,1,10,1,0,2,4,NA
560771,"BE",0,39,"town",3,3,1,5,1,0,2,3,NA
560546,"BE",1,70,"town",1,1,1,5,3,0,3,5,NA
560537,"BE",1,64,"city",2,2,1,4,1,0,3,5,NA
560114,"BE",0,75,"town",3,3,1,6,1,0,2,4,NA
560205,"BE",0,23,"city",2,3,1,6,1,0,4,6,NA
560922,"BE",1,55,"town",2,2,1,NA,3,0,3,3,NA
560933,"BE",1,66,"city",3,3,1,5,3,0,3,4,NA
560743,"BE",1,30,"town",3,3,1,5,2,0,4,6,NA
560725,"BE",0,43,"town",3,3,1,6,1,0,3,4,NA
560843,"BE",0,34,"town",2,3,1,4,1,0,4,5,NA
560368,"BE",1,74,"town",3,2,1,10,1,0,2,4,NA
560561,"BE",1,67,"rural",2,2,1,8,3,0,2,3,NA
560365,"BE",0,65,"city",3,2,1,6,1,0,3,4,NA
560183,"BE",1,56,"town",3,3,1,6,3,0,3,5,NA
560277,"BE",1,81,"city",3,2,1,10,3,0,3,4,NA
560508,"BE",1,58,"rural",2,3,1,7,1,0,2,4,NA
560272,"BE",1,57,"town",2,2,1,6,2,0,1,3,NA
560135,"BE",1,24,"city",3,3,1,3,2,0,3,4,NA
560671,"BE",0,34,"city",2,3,1,7,2,0,3,4,NA
560598,"BE",0,45,"town",2,3,1,5,1,0,2,5,NA
560744,"BE",0,49,"city",3,3,1,5,1,0,3,3,NA
560424,"BE",1,18,"rural",3,1,0,9,2,0,2,5,NA
560842,"BE",0,43,"rural",1,1,1,8,2,0,2,2,NA
560381,"BE",0,62,"city",1,1,1,2,1,1,2,3,NA
560363,"BE",0,31,"town",3,3,0,8,1,0,3,5,NA
560294,"BE",0,24,"city",3,3,1,2,2,0,1,4,NA
560195,"BE",0,75,"town",2,NA,1,10,3,0,1,5,NA
560779,"BE",1,43,"town",2,2,0,NA,2,0,1,2,NA
560977,"BE",1,54,"town",3,3,1,4,1,0,2,4,NA
560293,"BE",1,21,"town",2,2,NA,5,3,0,3,3,NA
560563,"BE",1,76,"town",NA,3,1,4,1,0,3,4,NA
560986,"BE",1,34,"town",2,2,1,7,1,0,2,4,NA
560391,"BE",0,72,"city",2,2,1,9,1,0,3,5,NA
560529,"BE",1,56,"town",2,1,1,10,2,0,3,4,NA
560806,"BE",1,41,"town",3,3,1,3,1,0,4,5,NA
560255,"BE",0,67,"rural",3,2,1,3,1,0,2,4,NA
560740,"BE",1,48,"city",2,2,0,NA,NA,0,1,4,NA
561005,"BE",1,29,"town",2,2,1,4,2,0,3,5,NA
560595,"BE",0,55,"city",NA,3,1,4,1,0,1,3,NA
560444,"BE",1,22,"town",2,2,1,NA,3,1,1,1,NA
560425,"BE",0,24,"town",4,3,1,1,3,0,4,7,NA
560127,"BE",1,66,"town",2,2,1,5,1,0,3,5,NA
560099,"BE",1,57,"rural",2,3,1,4,1,0,2,3,NA
560159,"BE",0,63,"city",3,3,1,5,2,0,5,5,NA
560799,"BE",1,44,"town",3,3,1,10,3,0,3,4,NA
560704,"BE",1,25,"town",2,2,1,5,2,0,4,5,NA
560190,"BE",0,59,"town",2,2,1,5,1,0,3,3,NA
560453,"BE",1,22,"city",3,4,1,1,1,0,2,5,NA
560270,"BE",1,75,"rural",4,3,1,8,1,0,3,5,NA
560022,"BE",0,43,"town",3,3,1,5,3,0,1,5,NA
560653,"BE",0,44,"rural",2,2,1,1,3,0,2,4,NA
560834,"BE",1,55,"town",2,2,1,5,NA,0,1,3,NA
560340,"BE",0,24,"city",3,2,1,5,2,0,3,4,NA
560407,"BE",1,69,"city",2,2,1,3,1,0,2,4,NA
560139,"BE",1,68,"town",2,3,1,5,1,0,3,4,NA
560686,"BE",1,50,"town",3,3,1,5,1,0,2,3,NA
560043,"BE",1,80,"rural",3,3,1,5,1,0,3,5,NA
560695,"BE",1,44,"town",2,1,1,2,2,0,4,5,NA
560726,"BE",0,24,"town",1,3,0,10,3,0,1,7,NA
560723,"BE",0,35,"town",2,3,1,6,2,0,1,4,NA
560178,"BE",1,75,"town",1,1,1,5,2,0,4,6,NA
560729,"BE",1,45,"city",3,3,1,10,3,0,3,5,NA
560869,"BE",1,46,"rural",4,4,1,7,1,0,4,6,NA
560175,"BE",1,23,"town",4,2,NA,9,2,0,3,5,NA
560237,"BE",0,68,"city",2,3,1,6,1,0,1,3,NA
560709,"BE",1,48,"town",1,1,0,NA,2,0,3,4,NA
560007,"BE",0,71,"town",2,2,1,6,1,0,2,4,NA
560445,"BE",1,22,"city",1,1,1,5,3,0,1,3,NA
560526,"BE",1,66,"town",2,2,1,1,1,0,NA,4,NA
560603,"BE",0,33,"town",3,3,1,8,1,0,3,5,NA
560809,"BE",0,42,"town",1,1,1,10,2,0,3,NA,NA
560310,"BE",0,69,"city",2,2,1,6,3,0,2,5,NA
560253,"BE",1,55,"town",3,3,NA,NA,3,0,3,NA,NA
560077,"BE",0,57,"rural",1,1,1,6,3,0,3,5,NA
560013,"BE",1,70,"town",3,3,1,3,1,0,2,NA,NA
560857,"BE",1,46,"town",3,3,1,2,1,0,4,5,NA
560596,"BE",1,39,"rural",1,2,1,5,NA,0,3,NA,NA
560684,"BE",1,43,"town",2,2,1,NA,NA,0,NA,NA,NA
560071,"BE",1,79,"city",1,2,1,9,3,0,3,5,NA
560145,"BE",1,62,"city",1,1,1,10,2,0,1,5,NA
560297,"BE",1,67,"town",2,2,1,6,1,0,3,5,NA
560718,"BE",0,48,"town",1,1,NA,NA,NA,0,3,4,NA
560593,"BE",0,30,"town",NA,NA,NA,NA,3,0,3,4,NA
560080,"BE",0,40,"city",4,4,1,4,1,0,3,4,NA
560470,"BE",0,59,"city",2,1,1,0,1,0,3,4,NA
560539,"BE",1,76,"town",3,3,1,10,1,0,3,4,NA
560765,"BE",0,36,"town",2,2,1,2,2,1,2,3,NA
560095,"BE",1,67,"rural",3,3,1,5,1,0,2,4,NA
560189,"BE",0,25,"city",1,1,1,5,3,0,1,4,NA
560522,"BE",1,71,"town",3,3,1,10,1,0,3,6,NA
560101,"BE",1,66,"rural",1,1,1,8,1,0,3,NA,NA
560312,"BE",1,65,"town",2,2,0,5,3,1,3,4,NA
560400,"BE",0,64,"rural",3,3,1,3,3,0,1,4,NA
560015,"BE",1,72,"rural",2,2,1,4,3,0,2,3,NA
560342,"BE",0,18,"rural",2,3,NA,5,1,0,4,5,NA
560479,"BE",0,73,"town",3,3,1,6,1,0,3,4,NA
560498,"BE",1,24,"town",3,2,1,6,1,0,4,4,NA
560565,"BE",1,70,"rural",3,3,0,NA,3,0,2,3,NA
560482,"BE",0,58,"town",3,1,1,5,1,0,4,5,NA
560627,"BE",0,41,"city",1,1,1,7,1,0,3,6,NA
560166,"BE",1,59,"town",3,NA,1,3,3,0,1,3,NA
560555,"BE",1,57,"town",2,1,1,NA,2,0,1,4,NA
560023,"BE",1,57,"city",3,3,1,7,NA,0,4,6,NA
560877,"BE",0,53,"town",1,1,1,10,2,0,1,3,NA
560898,"BE",0,30,"city",1,2,1,5,1,0,4,7,NA
560458,"BE",1,63,"city",3,4,1,10,1,0,1,3,NA
560864,"BE",1,33,"city",4,4,1,5,1,0,4,6,NA
560900,"BE",1,52,"rural",3,3,1,2,1,0,3,5,NA
560370,"BE",1,56,"town",2,2,1,6,1,0,3,4,NA
560360,"BE",0,21,"town",2,2,1,5,NA,0,4,5,NA
560838,"BE",0,37,"city",2,2,1,5,3,0,1,3,NA
560376,"BE",0,70,"rural",1,1,1,5,2,0,1,4,NA
560763,"BE",1,37,"town",2,2,1,8,1,0,2,5,NA
560798,"BE",0,34,"town",1,1,1,10,3,0,3,4,NA
560460,"BE",1,21,"city",3,3,1,NA,1,0,4,6,NA
560207,"BE",1,61,"rural",2,2,1,8,1,0,2,3,NA
560106,"BE",0,86,"town",3,2,1,6,1,0,4,6,NA
560088,"BE",0,60,"rural",2,2,1,5,2,0,1,3,NA
560401,"BE",0,67,"town",2,2,1,0,1,0,1,3,NA
560817,"BE",0,40,"town",2,2,1,0,1,0,2,4,NA
560259,"BE",1,61,"town",3,3,0,5,1,0,3,5,NA
560935,"BE",0,37,"town",1,1,1,3,3,0,3,3,NA
560614,"BE",1,44,"rural",3,NA,1,1,1,1,3,3,NA
560907,"BE",0,39,"town",1,2,0,10,2,0,2,4,NA
560761,"BE",1,29,"city",3,3,0,5,1,0,3,4,NA
560154,"BE",0,24,"city",2,2,1,5,3,0,1,3,NA
560073,"BE",1,57,"town",1,2,1,5,1,0,2,3,NA
560375,"BE",0,73,"town",3,3,1,2,1,0,3,4,NA
560908,"BE",1,38,"town",2,2,1,5,3,0,2,4,NA
560860,"BE",0,51,"town",2,NA,1,4,3,0,3,4,NA
560107,"BE",0,57,"town",2,2,1,9,1,0,1,4,NA
560619,"BE",0,45,"town",3,3,1,1,3,0,3,4,NA
560587,"BE",0,54,"rural",3,3,1,4,1,0,3,5,NA
560772,"BE",1,38,"town",2,2,0,7,1,0,3,4,NA
560153,"BE",0,25,"city",3,3,1,7,1,0,4,5,NA
560490,"BE",1,63,"town",2,2,1,5,3,0,3,4,NA
560308,"BE",0,67,"town",3,2,1,10,3,0,3,4,NA
560749,"BE",0,46,"city",3,2,1,1,3,0,3,5,NA
560734,"BE",0,35,"city",4,4,1,3,2,0,3,5,NA
560664,"BE",1,46,"town",1,1,1,NA,NA,1,1,NA,NA
560755,"BE",1,52,"town",1,1,1,NA,2,0,2,4,NA
560999,"BE",1,32,"town",1,1,1,8,2,0,4,5,NA
560865,"BE",1,26,"town",3,3,1,3,3,0,5,6,NA
560827,"BE",1,51,"town",3,3,1,0,1,0,3,4,NA
560351,"BE",1,23,"town",3,3,1,2,3,0,3,4,NA
560833,"BE",0,53,"city",3,2,1,7,2,0,3,5,NA
560541,"BE",0,73,"town",3,3,1,5,1,0,3,4,NA
560054,"BE",0,24,"city",2,3,1,9,1,0,4,5,NA
560722,"BE",1,27,"town",3,4,1,7,2,0,3,5,NA
560184,"BE",0,74,"rural",1,1,1,8,2,0,1,5,NA
560781,"BE",1,55,"rural",3,2,1,7,1,0,3,4,NA
560807,"BE",0,32,"town",3,3,1,5,1,1,3,4,NA
560941,"BE",1,52,"town",1,1,NA,NA,NA,0,3,5,NA
560970,"BE",0,42,"town",3,3,1,6,1,0,4,4,NA
560269,"BE",0,21,"city",3,3,1,3,2,0,4,5,NA
560090,"BE",1,20,"town",3,3,NA,NA,NA,0,3,NA,NA
560074,"BE",0,24,"city",3,3,1,3,3,0,1,4,NA
560359,"BE",1,64,"town",3,3,1,NA,1,0,3,5,NA
560487,"BE",1,67,"city",NA,NA,1,NA,3,0,1,NA,NA
560188,"BE",0,63,"town",3,3,1,5,1,0,3,5,NA
560720,"BE",1,26,"town",3,3,1,5,2,0,3,5,NA
560039,"BE",0,52,"town",3,3,1,7,1,0,2,4,NA
560542,"BE",1,65,"town",1,1,1,6,3,0,1,3,NA
560332,"BE",0,19,"town",3,2,1,1,1,0,3,4,NA
560594,"BE",0,29,"town",3,2,1,2,2,0,3,4,NA
560263,"BE",1,80,"city",3,3,1,10,1,0,3,5,NA
560820,"BE",0,36,"city",3,3,1,NA,3,0,4,5,NA
560880,"BE",1,35,"city",3,3,1,1,1,1,1,3,NA
560276,"BE",1,22,"rural",3,3,1,4,1,0,3,4,NA
560121,"BE",0,63,"town",2,2,1,6,3,0,NA,5,NA
560562,"BE",1,65,"town",3,3,1,5,1,0,3,5,NA
561004,"BE",1,34,"city",3,3,1,8,3,0,3,5,NA
560451,"BE",1,19,"town",2,2,0,4,NA,0,3,3,NA
560261,"BE",0,66,"rural",2,2,1,2,3,0,3,4,NA
560501,"BE",1,25,"city",2,3,1,6,1,0,3,5,NA
560804,"BE",1,53,"town",2,3,1,5,1,0,3,4,NA
560321,"BE",1,59,"town",NA,NA,1,2,3,0,3,5,NA
560570,"BE",1,66,"town",2,2,0,3,1,0,2,4,NA
560758,"BE",1,37,"city",4,3,1,2,1,0,4,6,NA
560766,"BE",0,51,"city",2,3,1,10,1,0,3,5,NA
560592,"BE",1,25,"town",3,3,1,3,1,0,4,5,NA
560319,"BE",0,68,"town",3,3,1,3,1,0,1,5,NA
560679,"BE",1,45,"town",2,2,1,6,3,0,5,7,NA
560505,"BE",1,60,"town",2,2,0,5,2,0,3,3,NA
561001,"BE",0,46,"rural",3,3,1,5,3,0,3,4,NA
560072,"BE",1,70,"town",2,2,1,0,3,0,2,3,NA
560179,"BE",0,66,"town",4,4,1,5,1,0,3,7,NA
561002,"BE",0,37,"town",NA,NA,NA,5,3,0,1,1,NA
560888,"BE",0,34,"town",3,4,1,6,1,0,3,4,NA
560790,"BE",1,52,"town",3,3,1,7,1,0,4,5,NA
560471,"BE",0,69,"rural",3,3,1,7,1,0,1,4,NA
560251,"BE",0,67,"town",2,2,1,2,2,0,4,5,NA
560421,"BE",0,71,"town",3,2,0,8,2,0,1,2,NA
560523,"BE",1,57,"rural",NA,NA,1,5,1,1,4,1,NA
560852,"BE",1,36,"town",3,3,1,9,1,0,2,3,NA
560553,"BE",1,69,"town",3,3,0,6,NA,0,3,5,NA
560733,"BE",1,55,"rural",NA,NA,1,2,1,0,4,3,NA
560495,"BE",0,60,"city",3,NA,1,5,1,1,3,4,NA
560626,"BE",1,33,"city",2,3,0,5,3,0,3,5,NA
560208,"BE",1,24,"town",3,3,1,5,3,0,3,5,NA
560024,"BE",0,81,"town",1,3,1,7,1,0,3,4,NA
560791,"BE",1,42,"town",3,NA,NA,10,NA,0,3,NA,NA
560895,"BE",0,38,"city",2,1,1,10,2,0,4,5,NA
560634,"BE",0,49,"town",3,2,1,0,3,0,1,5,NA
560708,"BE",0,54,"rural",1,2,1,4,3,0,2,4,NA
560057,"BE",0,77,"rural",3,3,1,7,1,0,4,5,NA
560350,"BE",1,58,"city",2,1,1,6,3,0,3,4,NA
560134,"BE",1,23,"town",3,4,1,0,1,0,4,4,NA
560973,"BE",0,30,"town",3,2,0,7,1,0,3,5,NA
560037,"BE",0,67,"town",3,2,0,10,1,0,1,4,NA
560680,"BE",1,45,"city",2,3,1,5,1,0,3,4,NA
560875,"BE",0,34,"rural",2,3,1,8,1,0,3,5,NA
560579,"BE",0,34,"city",2,2,1,6,3,0,3,4,NA
560290,"BE",0,30,"city",4,3,1,8,1,0,4,6,NA
560863,"BE",0,24,"city",3,3,1,8,1,0,5,6,NA
560081,"BE",1,22,"town",4,3,1,9,1,0,4,5,NA
560138,"BE",1,74,"rural",3,2,1,5,1,0,2,4,NA
560881,"BE",1,32,"town",1,2,1,6,1,0,4,4,NA
560361,"BE",1,22,"rural",2,3,1,2,3,0,3,4,NA
560408,"BE",1,20,"town",2,2,1,7,NA,0,3,4,NA
560993,"BE",0,30,"town",3,4,1,8,2,0,2,6,NA
560230,"BE",0,73,"town",3,3,1,3,1,0,3,5,NA
560223,"BE",1,82,"town",3,3,1,NA,1,0,3,5,NA
560104,"BE",1,62,"rural",NA,2,1,NA,3,0,3,4,NA
560431,"BE",1,70,"town",1,1,1,NA,NA,0,2,2,NA
560518,"BE",1,70,"city",2,1,1,6,2,0,3,3,NA
560690,"BE",0,42,"rural",3,3,1,6,1,0,3,5,NA
560945,"BE",1,39,"town",4,2,1,7,1,0,4,5,NA
560519,"BE",1,68,"city",1,1,1,5,2,0,1,2,NA
560257,"BE",1,24,"town",2,2,1,1,2,1,1,4,NA
560710,"BE",0,52,"city",1,1,1,7,2,0,4,5,NA
560203,"BE",0,65,"town",2,1,1,5,2,0,3,3,NA
560098,"BE",0,25,"city",2,1,1,5,3,0,3,5,NA
